,Year,Month,Day,price,n_author,n_channels,n_activities,n_words_ave,Sentiment_value
738,2021,12,14,0.7743645657204112,39,5,133,27.992481203007518,0.24888224671656467
739,2021,12,15,0.7938150131167195,21,3,57,24.87719298245614,0.24706700463279413
740,2021,12,16,0.804803336069524,21,2,44,31.022727272727273,0.31896306818181824
741,2021,12,17,0.807923314445389,19,5,50,30.86,0.37396085858585865
742,2021,12,18,0.776236235798935,17,4,33,28.727272727272727,0.3993686868686869
743,2021,12,19,0.7887148853105885,21,4,47,33.191489361702125,0.3930530130330662
744,2021,12,20,0.7751873618279871,19,4,43,29.488372093023255,0.3689922480620156
745,2021,12,21,0.759003126467893,25,5,55,29.181818181818183,0.3408116883116883
746,2021,12,22,0.7826058707488257,34,3,76,29.960526315789473,0.31620896464646464
747,2021,12,23,0.9762876718144724,22,4,45,40.577777777777776,0.3605252525252525
748,2021,12,24,0.949945076797876,14,3,26,30.0,0.2980769230769231
749,2021,12,25,0.9157834598844714,17,5,33,24.87878787878788,0.3044281195796347
750,2021,12,26,0.9741889547617992,18,4,60,34.56666666666667,0.41815972222222214
751,2021,12,27,0.9522619040656184,23,5,128,33.4765625,0.36975708536255414
752,2021,12,28,0.9737418014935292,24,4,49,34.775510204081634,0.3609766886552601
753,2021,12,29,0.8791394402066918,18,4,51,30.137254901960784,0.32364898989898994
754,2021,12,30,0.8320073253954497,21,4,45,25.444444444444443,0.2816490299823634
755,2021,12,31,0.863574348387072,25,5,48,27.666666666666668,0.3665108112373738
756,2022,1,1,0.860077794937491,12,4,23,31.52173913043478,0.3343302983248635
757,2022,1,2,0.8946510866549005,22,6,42,24.80952380952381,0.2616251803751804
758,2022,1,3,0.9037358979190756,28,5,67,26.35820895522388,0.2973569651741294
759,2022,1,4,0.9194051759961364,26,5,62,27.080645161290324,0.2766193036354327
760,2022,1,5,0.943255322798591,40,4,85,33.305882352941175,0.34036092828739895
761,2022,1,6,0.873446142077638,40,4,92,34.06521739130435,0.30963300512892905
762,2022,1,7,0.8263061460680851,34,4,74,25.7027027027027,0.2760083947583948
763,2022,1,8,0.7545977160665486,25,4,41,26.29268292682927,0.2747967479674797
764,2022,1,9,0.7282023566302296,24,4,41,24.390243902439025,0.2788617886178862
765,2022,1,10,0.7357264760103566,36,5,67,26.98507462686567,0.3115094171997157
766,2022,1,11,0.7064941190588667,18,3,49,32.183673469387756,0.27396167324738757
767,2022,1,12,0.7441475376004077,30,5,76,31.36842105263158,0.35094768170426055
768,2022,1,13,0.7953972295434044,14,3,35,36.628571428571426,0.3529132137703567
769,2022,1,14,0.7557862641527193,20,7,48,36.895833333333336,0.28367720670683333
770,2022,1,15,0.8004146192915301,18,7,45,27.955555555555556,0.33804232804232803
771,2022,1,16,0.8281878863798098,16,2,46,52.630434782608695,0.3306524853467789
772,2022,1,17,0.8235987878649136,29,5,69,36.0,0.2484747482425348
773,2022,1,18,0.7893243876757415,27,5,89,25.123595505617978,0.25982711342964154
774,2022,1,19,0.7715516441638041,22,6,52,25.5,0.2767701048951049
775,2022,1,20,0.7546567766664389,35,6,74,30.16216216216216,0.35020730958230956
776,2022,1,21,0.7512483376511798,35,7,92,20.83695652173913,0.2376361440491875
777,2022,1,22,0.6410867860259867,20,5,38,33.10526315789474,0.37061403508771934
778,2022,1,23,0.6272137803302867,25,3,56,30.446428571428573,0.3735491071428572
779,2022,1,24,0.6390007130598228,17,4,32,27.3125,0.2938151041666667
780,2022,1,25,0.581929712094216,21,6,58,22.155172413793103,0.2739158829676071
781,2022,1,26,0.6008143037682693,20,6,44,26.272727272727273,0.2891285009182737
782,2022,1,27,0.5708078663917273,19,5,39,31.641025641025642,0.3097133190883191
783,2022,1,28,0.5413345188717442,22,5,46,27.869565217391305,0.22836093367683044
784,2022,1,29,0.5836566489651892,17,4,29,28.689655172413794,0.18703338806787081
785,2022,1,30,0.5914993488044238,19,4,35,28.02857142857143,0.2808766233766234
786,2022,1,31,0.5783121765198463,18,4,35,28.314285714285713,0.32139718614718615
787,2022,2,1,0.5775587132917914,26,4,52,35.03846153846154,0.3118641477570049
788,2022,2,2,0.5787505294398051,24,5,69,32.492753623188406,0.25814281531672834
789,2022,2,3,0.5356437550815483,20,4,42,28.095238095238095,0.305952380952381
790,2022,2,4,0.5496126294239395,33,5,76,29.144736842105264,0.2687814825890484
791,2022,2,5,0.6146693876858857,21,4,53,33.283018867924525,0.33783325165400635
792,2022,2,6,0.6139318582861156,22,3,40,30.7,0.3450727813852814
793,2022,2,7,0.6195667756641684,24,7,52,24.596153846153847,0.259241452991453
794,2022,2,8,0.66058995450867,21,5,38,26.710526315789473,0.2518759696861201
795,2022,2,9,0.6252119346384558,30,4,125,19.808,0.1781250505050505
796,2022,2,10,0.6580395137785415,28,4,61,31.065573770491802,0.2962456088992974
797,2022,2,11,0.6189449141693553,65,6,132,33.47727272727273,0.3478556166056166
798,2022,2,12,0.5739534822902679,28,4,57,28.54385964912281,0.38240740740740736
799,2022,2,13,0.5747319484743972,16,5,34,25.61764705882353,0.3152874331550803
800,2022,2,14,0.557584860607791,12,4,28,33.107142857142854,0.3171546459492888
801,2022,2,15,0.5696722643205342,14,5,34,31.852941176470587,0.3313958916900094
802,2022,2,16,0.6059867567511195,22,4,48,28.25,0.2862914862914863
803,2022,2,17,0.6079207552283314,30,5,133,18.2406015037594,0.10785362124647838
804,2022,2,18,0.5611375116488357,22,4,37,28.91891891891892,0.33669763513513523
805,2022,2,19,0.5395023886685893,18,6,42,26.738095238095237,0.2969999742321171
806,2022,2,20,0.5332820239252322,14,3,28,22.785714285714285,0.21028467068645637
807,2022,2,21,0.4937177475050944,27,4,56,25.232142857142858,0.2846828231292517
808,2022,2,22,0.4445584646988701,25,6,46,28.5,0.3333456851119895
809,2022,2,23,0.4696608789985709,33,5,68,27.191176470588236,0.27618649732620326
810,2022,2,24,0.446490527303969,22,6,49,27.428571428571427,0.26075636098595284
811,2022,2,25,0.4323327621556734,19,5,35,30.942857142857143,0.30159355582059666
812,2022,2,26,0.4551441115115817,15,6,47,18.02127659574468,0.16503143133462278
813,2022,2,27,0.4492410342906349,14,3,33,25.78787878787879,0.27758428440246624
814,2022,2,28,0.4310078826646519,20,5,33,26.848484848484848,0.2806952096724824
815,2022,3,1,0.4813583562456904,33,6,75,26.92,0.2945218855218855
816,2022,3,2,0.4937793116917319,38,5,120,20.5,0.24102825126262625
817,2022,3,3,0.4983206282343834,34,6,104,21.028846153846153,0.17803184315684317
818,2022,3,4,0.4699305568972769,32,6,102,19.58823529411765,0.2308974726254138
819,2022,3,5,0.4386928675941161,15,3,31,19.870967741935484,0.2523303309593632
820,2022,3,6,0.4498698316748475,18,4,41,20.829268292682926,0.26747762174591444
821,2022,3,7,0.4236104522903135,20,4,44,25.022727272727273,0.2831592712842713
822,2022,3,8,0.4215427542289874,19,5,38,25.289473684210527,0.2944228468899522
823,2022,3,9,0.4369784468623664,23,6,44,26.977272727272727,0.2339989177489178
824,2022,3,10,0.4628570635902451,18,5,44,21.431818181818183,0.31169446084218816
825,2022,3,11,0.450032527609006,23,5,63,23.0,0.2824747474747475
826,2022,3,12,0.4420761726181645,13,4,25,26.48,0.33466666666666667
827,2022,3,13,0.4510997722835987,13,5,34,25.61764705882353,0.33590686274509807
828,2022,3,14,0.4352406180258372,16,5,35,28.17142857142857,0.27670995670995674
829,2022,3,15,0.4416888704906807,26,5,51,27.333333333333332,0.27121459694989114
830,2022,3,16,0.4445195785859249,18,5,35,28.485714285714284,0.31197278911564624
831,2022,3,17,0.4708380434165478,29,6,76,27.11842105263158,0.30294752031594135
832,2022,3,18,0.4642400752528742,17,6,40,18.05,0.16536458333333334
833,2022,3,19,0.4815830609003817,11,3,18,27.5,0.33333333333333326
834,2022,3,20,0.5179856484930913,14,7,32,23.46875,0.2221688988095238
835,2022,3,21,0.4974196071762556,35,6,104,21.66346153846154,0.22107007575757576
836,2022,3,22,0.6111478854596977,26,5,58,25.844827586206897,0.27306469871125044
837,2022,3,23,0.5974272541829253,27,6,52,26.384615384615383,0.283326655982906
838,2022,3,24,0.5991194075355764,29,4,58,24.96551724137931,0.30497910135841183
839,2022,3,25,0.5834638612073054,13,6,20,28.3,0.2957462121212121
840,2022,3,26,0.5710334778112708,12,4,23,34.91304347826087,0.2952786404416839
841,2022,3,27,0.6014595223981649,11,4,23,29.956521739130434,0.3370082815734989
842,2022,3,28,0.6203330455648088,24,6,74,22.675675675675677,0.2136579111579112
843,2022,3,29,0.5941676064292676,26,7,60,20.766666666666666,0.21719877344877342
844,2022,3,30,0.6168901639985418,23,5,74,21.2027027027027,0.2582065100815101
845,2022,3,31,0.6715891275312592,33,6,66,23.045454545454547,0.3210600321395777
846,2022,4,1,0.6380392528642757,31,6,66,28.924242424242426,0.2666898421443876
847,2022,4,2,0.6335809129346599,22,4,55,25.69090909090909,0.20927832124585374
848,2022,4,3,0.625146623744002,19,4,30,30.7,0.35877705627705636
849,2022,4,4,0.6449992299221627,32,5,60,27.0,0.2967185245310245
850,2022,4,5,0.6180931948421207,32,6,83,22.602409638554217,0.2192827152766912
851,2022,4,6,0.6000413581220079,33,5,101,26.237623762376238,0.2237525143438895
852,2022,4,7,0.5269666605345006,32,6,66,30.196969696969695,0.35578800528475857
853,2022,4,8,0.559284712489377,31,6,92,24.77173913043478,0.19793746302868973
854,2022,4,9,0.5263892781303755,30,6,64,21.515625,0.26335565476190476
855,2022,4,10,0.552840446417082,18,5,54,27.314814814814813,0.24133754208754213
856,2022,4,11,0.5339275114511829,31,6,67,22.73134328358209,0.25585189582391077
857,2022,4,12,0.4771265211895353,35,5,82,21.0609756097561,0.24202314961461305
858,2022,4,13,0.5009560792763332,39,6,86,26.5,0.2825093511140023
859,2022,4,14,0.5070210502540612,28,5,72,19.84722222222222,0.24778108465608467
860,2022,4,15,0.4882900335479969,26,4,51,26.372549019607842,0.2843902257872846
861,2022,4,16,0.4955704090684801,18,4,51,17.11764705882353,0.30007957728545964
862,2022,4,17,0.501017050251592,15,4,31,29.70967741935484,0.28058822673742023
863,2022,4,18,0.4738296117752422,16,5,31,22.161290322580644,0.2263196480938416
864,2022,4,19,0.4979452004691291,27,6,65,22.369230769230768,0.26811538461538464
865,2022,4,20,0.5537033717270685,31,6,84,30.13095238095238,0.291614078712293
866,2022,4,21,0.5365689060802864,27,6,59,33.91525423728814,0.3259208917259765
867,2022,4,22,0.5171106398541468,31,5,68,26.764705882352942,0.31236494408369403
868,2022,4,23,0.5386849178088903,25,4,72,19.680555555555557,0.24432757635882638
869,2022,4,24,0.5214269940141479,22,4,61,20.59016393442623,0.21954793840039744
870,2022,4,25,0.5030978677397395,28,6,60,29.95,0.32907986111111115
871,2022,4,26,0.509556197038656,58,5,150,27.366666666666667,0.31561919191919185
872,2022,4,27,0.4677304398943213,55,6,134,28.53731343283582,0.31535680970149255
873,2022,4,28,0.4800641278683411,36,6,72,30.47222222222222,0.3045373126102293
874,2022,4,29,0.4800773326428622,25,6,56,29.107142857142858,0.37162579236239957
875,2022,4,30,0.4408201372320647,21,6,46,28.630434782608695,0.3411624200075288
876,2022,5,1,0.3946924606498148,24,5,45,24.2,0.3295959595959596
877,2022,5,2,0.423538311152806,29,6,59,24.966101694915253,0.2019384217477438
878,2022,5,3,0.4111481233228785,32,6,100,34.09,0.2444501303674209
879,2022,5,4,0.404868838979869,37,7,99,25.525252525252526,0.24521367353185536
880,2022,5,5,0.4439652079184625,30,7,79,25.860759493670887,0.23437415001569192
881,2022,5,6,0.3967682007607638,29,6,89,20.820224719101123,0.1488055109684323
882,2022,5,7,0.3993394237951392,17,4,31,24.64516129032258,0.27728494623655914
883,2022,5,8,0.3743694481348749,19,5,40,30.1,0.292969696969697
884,2022,5,9,0.3588451903205045,27,7,65,20.53846153846154,0.1676594794094794
885,2022,5,10,0.2880603483522607,28,6,48,22.604166666666668,0.22075727513227514
886,2022,5,11,0.3028342470646351,22,6,85,18.435294117647057,0.21608813980137506
887,2022,5,12,0.2162402871502818,37,6,75,26.053333333333335,0.29487530062530065
888,2022,5,13,0.2005354673902392,24,7,62,18.29032258064516,0.19315109621561238
889,2022,5,14,0.2189902406103567,18,5,40,21.4,0.2551109307359307
890,2022,5,15,0.2261222175580135,14,4,27,29.074074074074073,0.3333433541766876
891,2022,5,16,0.2387186727167022,27,6,72,17.430555555555557,0.15255719396344394
892,2022,5,17,0.2151085943748319,33,6,85,21.8,0.2179381207028266
893,2022,5,18,0.2406625524785073,22,6,55,21.6,0.2513429752066116
894,2022,5,19,0.2095896524405729,26,6,58,22.879310344827587,0.2352763472160024
895,2022,5,20,0.2283273797732062,16,7,40,18.175,0.23654068587662339
896,2022,5,21,0.2119288511484895,12,4,26,20.76923076923077,0.16769943019943023
897,2022,5,22,0.2253707379234387,14,3,31,23.516129032258064,0.3310361681329424
898,2022,5,23,0.2360482177498152,36,7,93,21.634408602150536,0.2734652593523561
899,2022,5,24,0.2241800845131607,33,6,110,19.618181818181817,0.22372122195985833
900,2022,5,25,0.2310008700750024,28,5,69,22.840579710144926,0.23673267151528019
901,2022,5,26,0.2248445181896715,23,5,42,28.785714285714285,0.23921098742527316
902,2022,5,27,0.2065797915152201,20,6,68,16.61764705882353,0.1949543226381462
903,2022,5,28,0.1947061766091238,15,3,32,20.71875,0.2402249053030303
904,2022,5,29,0.205671154306105,17,5,33,23.757575757575758,0.2972222222222222
905,2022,5,30,0.2188670959966783,33,7,74,20.972972972972972,0.25144765144765147
906,2022,5,31,0.2379821319280857,25,5,70,18.057142857142857,0.2404730983302412
907,2022,6,1,0.2326860354874337,39,7,116,20.620689655172413,0.23397757205677466
908,2022,6,2,0.2120461436459688,23,6,51,20.58823529411765,0.21463056586270868
909,2022,6,3,0.214973212564278,22,6,65,20.29230769230769,0.2429530885780886
910,2022,6,4,0.23785598113272,39,6,90,29.377777777777776,0.2955388808722142
911,2022,6,5,0.2370870296292058,18,5,40,27.975,0.31658549783549783
912,2022,6,6,0.2414728083755801,34,5,106,18.58490566037736,0.22259533508943885
913,2022,6,7,0.2417781136834935,59,6,134,29.708955223880597,0.35329670640304967
914,2022,6,8,0.2834086703674117,78,6,168,32.982142857142854,0.3612998018020339
915,2022,6,9,0.2720074013143322,70,6,160,29.225,0.32383583228114476
916,2022,6,10,0.2970934238402732,177,6,369,31.449864498644985,0.3619360596494743
917,2022,6,11,0.2723649953066775,31,5,65,25.246153846153845,0.3005769230769231
918,2022,6,12,0.2376265902704122,21,5,42,26.571428571428573,0.2979406379555189
919,2022,6,13,0.218946591467189,33,6,67,28.65671641791045,0.29578222254528225
920,2022,6,14,0.1917037373840147,29,5,59,26.915254237288135,0.2924233252623083
921,2022,6,15,0.1982319779615521,29,5,73,25.47945205479452,0.27937333038238127
922,2022,6,16,0.2026044503829641,31,6,73,26.876712328767123,0.29888698630136984
923,2022,6,17,0.1759096494641163,22,6,55,24.69090909090909,0.248556031090122
924,2022,6,18,0.1793989949769744,16,4,30,22.566666666666666,0.31798520923520923
925,2022,6,19,0.1669785469442445,15,4,21,23.571428571428573,0.292063492063492
926,2022,6,20,0.1795428427927315,21,5,47,24.74468085106383,0.2792553191489362
927,2022,6,21,0.1901340333864774,21,5,60,21.883333333333333,0.17643973355203826
928,2022,6,22,0.1912613535144826,25,6,114,19.412280701754387,0.1656978984214798
929,2022,6,23,0.1801561442633405,25,6,63,25.603174603174605,0.2938904349618635
930,2022,6,24,0.1962554106522779,19,4,37,33.0,0.3391359541359542
931,2022,6,25,0.2026079253742699,18,5,54,15.148148148148149,0.1966203703703704
932,2022,6,26,0.2015422423279897,13,2,22,30.09090909090909,0.41363636363636364
933,2022,6,27,0.1927140377217907,21,5,80,24.0625,0.19674913194444446
934,2022,6,28,0.1898936192018269,22,4,46,22.32608695652174,0.24220191040843217
935,2022,6,29,0.1960609946595227,35,5,69,27.782608695652176,0.34649209486166005
936,2022,6,30,0.1993166048267922,27,5,55,22.072727272727274,0.2327011019283747
937,2022,7,1,0.177046235814776,19,6,37,31.594594594594593,0.32280405405405416
938,2022,7,2,0.1737721741602509,13,4,38,25.42105263157895,0.18634174213943946
939,2022,7,3,0.1684629343432632,20,4,38,20.55263157894737,0.3100657894736843
940,2022,7,4,0.1685490208962149,25,5,55,22.98181818181818,0.25863636363636366
941,2022,7,5,0.1745403277505621,349,7,3207,35.21546616775803,0.4077054169773222
942,2022,7,6,0.1679899638373701,516,8,888,9.177927927927929,0.07465964544089544
943,2022,7,7,0.1709615329759919,22,4,87,18.17241379310345,0.18897285664527044
944,2022,7,8,0.1761398117902204,277,7,1675,34.80477611940299,0.39655190332056
945,2022,7,9,0.1760366769525155,23,8,45,30.488888888888887,0.27402202295059436
946,2022,7,10,0.177664063531962,15,4,29,24.82758620689655,0.22443834900731452
947,2022,7,11,0.1679322883084072,23,7,47,30.127659574468087,0.18933147969052225
948,2022,7,12,0.1553180027001335,45,7,93,30.516129032258064,0.2703489677884839
949,2022,7,13,0.1552337379302142,48,7,97,27.164948453608247,0.28988948766010625
950,2022,7,14,0.1623968913738583,25,5,49,28.775510204081634,0.30782003710575145
951,2022,7,15,0.1699555454171004,22,4,45,28.733333333333334,0.2395959595959596
952,2022,7,16,0.1684931826875833,13,5,22,21.772727272727273,0.331439393939394
953,2022,7,17,0.1718178498546343,15,6,35,45.34285714285714,0.2753036942353713
954,2022,7,18,0.1813051519578577,67,6,848,29.74174528301887,0.3317782223845799
955,2022,7,19,0.1871596502982252,22,6,50,25.92,0.25021141358641363
956,2022,7,20,0.1905417457521826,28,7,67,27.925373134328357,0.2523239322866188
957,2022,7,21,0.1803773023683093,17,5,38,17.5,0.17518274853801166
958,2022,7,22,0.1832371008412817,21,7,56,26.017857142857142,0.2787707216725074
959,2022,7,23,0.1794968983607555,24,5,44,26.90909090909091,0.27154829545454545
960,2022,7,24,0.1859032169451956,19,4,37,27.72972972972973,0.37189189189189187
961,2022,7,25,0.1823848677463405,18,6,41,25.463414634146343,0.2714100939710696
962,2022,7,26,0.1707842229723821,27,6,66,27.575757575757574,0.2503377542333508
963,2022,7,27,0.1775157455082911,30,7,69,20.014492753623188,0.2515648331137462
964,2022,7,28,0.1879226577214216,19,4,33,22.09090909090909,0.24461760461760465
965,2022,7,29,0.1908829987474303,22,4,76,24.105263157894736,0.20798967114756586
966,2022,7,30,0.2005773193946826,20,6,57,25.94736842105263,0.2421361642743222
967,2022,7,31,0.2026958507690602,18,5,41,34.24390243902439,0.2627032520325203
968,2022,8,1,0.1952604828359228,19,7,42,21.047619047619047,0.23119047619047622
969,2022,8,2,0.200034603927226,18,6,31,20.677419354838708,0.2308403737839221
970,2022,8,3,0.1853740632376153,28,5,67,29.53731343283582,0.2810622107337543
971,2022,8,4,0.1900530086772217,20,6,38,38.6578947368421,0.3211656558661407
972,2022,8,5,0.1951565718772793,18,7,36,25.666666666666668,0.3153330176767677
973,2022,8,6,0.2061968996224313,131,5,433,36.22863741339492,0.4114447010520913
974,2022,8,7,0.2040127388995717,98,6,326,36.02453987730061,0.42523238520171036
975,2022,8,8,0.2046590306094672,33,7,97,19.95876288659794,0.180261897323753
976,2022,8,9,0.2128017558666599,31,7,93,21.225806451612904,0.25150521148505023
977,2022,8,10,0.2191279793672184,32,6,72,28.5,0.28527969426406924
978,2022,8,11,0.2302184912949509,28,5,339,34.1622418879056,0.40025029051577726
979,2022,8,12,0.2283778000301412,24,6,59,23.203389830508474,0.24945740699977992
980,2022,8,13,0.2242398098515935,17,5,29,24.20689655172414,0.29271812957157783
981,2022,8,14,0.224288308414137,10,3,15,29.266666666666666,0.3027777777777778
982,2022,8,15,0.213035527740161,13,5,27,26.185185185185187,0.3268686868686869
983,2022,8,16,0.2084178733718854,23,6,46,21.391304347826086,0.22770915678524378
984,2022,8,17,0.205175044787901,19,6,46,25.282608695652176,0.2645750988142293
985,2022,8,18,0.1899485518552776,23,7,83,8.506024096385541,0.0860969853439733
986,2022,8,19,0.18301792330207,9,6,27,8.444444444444445,0.1072203516647961
987,2022,8,20,0.1666343489789482,7,4,16,11.8125,0.18675071022727271
988,2022,8,21,0.1655350530488512,9,5,18,13.444444444444445,0.15993265993265993
989,2022,8,22,0.1752859694007321,18,5,45,6.888888888888889,0.09107744107744106
990,2022,8,23,0.1662555714713836,16,5,33,20.575757575757574,0.06261784511784511
991,2022,8,24,0.170777486248735,11,5,29,10.310344827586206,0.09239905209732796
992,2022,8,25,0.1694541782282147,13,5,35,15.4,0.14515752765752765
993,2022,8,26,0.1710387296614638,16,7,40,18.375,0.1771200547138047
994,2022,8,27,0.1527332712597609,11,6,27,12.703703703703704,0.11266772664920814
995,2022,8,28,0.1540606427069339,7,5,17,3.2941176470588234,0.11764705882352941
996,2022,8,29,0.1530099052106254,16,6,38,16.5,0.13768168052707525
997,2022,8,30,0.1658244845679015,8,6,20,17.3,0.1331534090909091
998,2022,8,31,0.1614512869957967,10,6,86,2.63953488372093,0.02562103594080338
999,2022,9,1,0.1615088072463959,19,6,67,12.701492537313433,0.09654739133517118
1000,2022,9,2,0.1687898973799357,9,6,25,18.92,0.09500246420246419
1001,2022,9,3,0.1605724841450642,9,5,22,10.045454545454545,0.25208333333333327
1002,2022,9,4,0.1619142139419363,10,4,21,13.666666666666666,0.1215818903318903
1003,2022,9,5,0.1637522368708754,10,6,25,15.36,0.0800762987012987
1004,2022,9,6,0.1672800507253188,13,8,48,10.604166666666666,0.10514520202020201
1005,2022,9,7,0.1616675658148482,7,6,15,20.333333333333332,0.14138888888888887
1006,2022,9,8,0.1886317465048834,6,5,17,10.058823529411764,0.12658199643493762
1007,2022,9,9,0.1731355152188062,10,6,91,2.5274725274725274,0.015288877788877787
1008,2022,9,10,0.1799576309042294,11,6,76,12.302631578947368,0.10474374857598541
1009,2022,9,11,0.1829510524631122,6,3,17,18.176470588235293,0.2501336898395722
1010,2022,9,12,0.1808897428555219,8,6,16,13.9375,0.09973958333333333
1011,2022,9,13,0.1779946040422609,9,6,21,13.142857142857142,0.06516955266955267
1012,2022,9,14,0.1619546924306101,12,5,34,19.323529411764707,0.021843434343434335
1013,2022,9,15,0.161945761387343,10,5,34,10.852941176470589,0.09901340081487141
1014,2022,9,16,0.1558452761309354,5,5,15,10.666666666666666,0.029896584896584883
1015,2022,9,17,0.1574764592678654,8,5,14,13.928571428571429,0.14732142857142858
1016,2022,9,18,0.1613270939573951,4,3,11,4.181818181818182,0.2382231404958678
1017,2022,9,19,0.1508378780648834,11,6,21,16.285714285714285,0.0794707276850134
1018,2022,9,20,0.1556025072433761,12,5,33,13.303030303030303,0.07751033057851239
1019,2022,9,21,0.1574212848452821,10,5,26,11.23076923076923,0.1435939060939061
1020,2022,9,22,0.1474104937696111,16,5,42,12.30952380952381,0.13840458152958152
1021,2022,9,23,0.1621869956621953,17,7,56,20.392857142857142,0.06399225836167799
1022,2022,9,24,0.1563561043947144,6,4,15,32.06666666666667,0.10117676767676767
1023,2022,9,25,0.1608853550354554,11,6,31,9.516129032258064,0.12105938416422288
1024,2022,9,26,0.1605998257397484,13,6,93,9.301075268817204,0.0595848461574268
1025,2022,9,27,0.1597312558025434,20,7,64,18.90625,0.10937838203463203
1026,2022,9,28,0.1575985605227641,9,5,20,25.6,0.1061642156862745
1027,2022,9,29,0.1554908118792189,14,6,31,16.741935483870968,0.05587121212121211
1028,2022,9,30,0.1568526320356866,19,8,47,24.25531914893617,0.21496164971468923
1029,2022,10,1,0.1608211469689589,9,5,43,12.44186046511628,0.1353770260747005
1030,2022,10,2,0.1585059810430709,10,4,18,11.666666666666666,0.08343855218855219
1031,2022,10,3,0.1510332792566001,11,6,26,8.076923076923077,0.033360389610389604
1032,2022,10,4,0.15431931684458,16,8,51,11.03921568627451,0.13874207763913646
1033,2022,10,5,0.1572456079496755,16,8,42,15.333333333333334,0.25689484126984125
1034,2022,10,6,0.1560860879360018,20,7,42,24.166666666666668,0.1348347717745477
1035,2022,10,7,0.1547081737971617,21,7,46,19.456521739130434,0.16699792960662527
1036,2022,10,8,0.1586896657955526,9,4,17,26.41176470588235,0.15214072259920008
1037,2022,10,9,0.1592841470198335,10,5,20,15.45,0.04432880391213724
1038,2022,10,10,0.1622380758775503,15,6,29,21.448275862068964,0.10270101614313436
1039,2022,10,11,0.1547342884125056,15,6,42,13.785714285714286,0.11849386724386723
1040,2022,10,12,0.1532080730969763,14,5,28,17.035714285714285,0.06635213744588744
1041,2022,10,13,0.1543215713535822,14,6,23,24.695652173913043,0.20784873841939058
1042,2022,10,14,0.1510892750738013,15,6,39,25.46153846153846,0.12504875663357806
1043,2022,10,15,0.1481047564819162,8,5,15,12.466666666666667,0.10745911495911495
1044,2022,10,16,0.1472492260817786,14,5,41,13.24390243902439,0.15553571428571428
1045,2022,10,17,0.1502214638535023,12,5,28,6.214285714285714,0.05434523809523809
1046,2022,10,18,0.1525261317370499,19,6,57,9.192982456140351,0.04485057867733306
1047,2022,10,19,0.1677548963897661,13,6,84,10.773809523809524,0.07089199821342679
1048,2022,10,20,0.1650168298980822,11,5,24,8.541666666666666,0.13530092592592594
1049,2022,10,21,0.1655543737352691,11,6,28,9.75,0.07652094928880644
1050,2022,10,22,0.1605640722096151,11,5,27,6.962962962962963,0.12125821709155042
1051,2022,10,23,0.1583612607809111,3,5,5,24.6,0.2603787878787879
1052,2022,10,24,0.1640582619182072,10,5,17,9.235294117647058,0.12024242424242422
1053,2022,10,25,0.1592591860212883,7,5,13,10.307692307692308,0.128513986013986
1054,2022,10,26,0.1652370737148286,11,5,20,12.85,0.08694696969696969
1055,2022,10,27,0.1680924274650956,14,7,40,16.45,0.1783715986394558
1056,2022,10,28,0.1801793118678221,12,5,33,20.848484848484848,0.09422682686481387
1057,2022,10,29,0.1811955932691931,15,4,28,11.142857142857142,0.13572942434549579
1058,2022,10,30,0.1854479307098744,7,5,17,11.411764705882353,0.10169340463458111
1059,2022,10,31,0.1770543920341274,12,5,18,15.777777777777779,0.11700687429854097
1060,2022,11,1,0.1729701196668408,9,5,20,9.2,0.15706439393939392
1061,2022,11,2,0.1675090586697261,10,5,29,12.689655172413794,0.04456272495065597
1062,2022,11,3,0.1723773027944339,14,5,44,13.772727272727273,0.09387138429752065
1063,2022,11,4,0.2295099579360312,13,7,38,14.368421052631579,0.07218301435406699
1064,2022,11,5,0.2349083476134983,9,5,38,17.68421052631579,0.03290723127288225
1065,2022,11,6,0.2461879577902043,7,6,15,15.266666666666667,0.08593434343434343
1066,2022,11,7,0.2195609766161854,17,6,38,11.947368421052632,0.046749924052555625
1067,2022,11,8,0.2355686947619596,14,6,24,16.833333333333332,0.07422513828763828
1068,2022,11,9,0.1609703034961365,13,6,24,9.25,0.10627455106621773
1069,2022,11,10,0.1236412870145435,13,6,28,16.107142857142858,0.09953327922077922
1070,2022,11,11,0.1463973917795626,8,5,19,20.0,0.08564593301435408
1071,2022,11,12,0.1407669964458638,8,4,16,8.6875,0.09529829545454546
1072,2022,11,13,0.1298425970383177,5,6,15,8.2,0.09418686868686868
1073,2022,11,14,0.1301725606817735,11,6,21,8.666666666666666,0.1287133237133237
1074,2022,11,15,0.1378919620268422,11,6,27,9.814814814814815,0.05514870931537597
1075,2022,11,16,0.1375619293263111,8,5,16,13.25,0.10174005681818182
1076,2022,11,17,0.1334517908499346,17,7,39,10.846153846153847,0.10936285936285937
1077,2022,11,18,0.1301140845919495,11,6,31,7.774193548387097,0.051400293255131964
1078,2022,11,19,0.1293183496341131,11,7,24,14.041666666666666,0.0832807239057239
1079,2022,11,20,0.1305538494227368,8,6,20,8.45,0.07801136363636364
1080,2022,11,21,0.1246331080665307,10,6,23,8.304347826086957,0.09202898550724638
1081,2022,11,22,0.119435163643781,13,6,39,7.769230769230769,0.14158835955710955
1082,2022,11,23,0.1232099612738247,12,7,43,11.372093023255815,0.11146053558844257
